"","p_value","mean_exp_in_R","mean_exp_in_NR","per_in_R","per_in_NR","log2_R_NR_"
"C11orf96",0.688147682180426,0.00858467545143973,0.00380841664729133,0.00146412884333821,0.000930016275284817,1.17257227276436
"C19orf26",0.688147682180426,0.00812591508052709,0.00416414787258777,0.00146412884333821,0.000930016275284817,0.964508986906066
"C1orf87",0.688147682180426,0.0067203513909224,0.00360381306672867,0.00146412884333821,0.000930016275284817,0.899012490906767
"C1orf95",0.688147682180426,0.00561737432894095,0.00593117879562892,0.00146412884333821,0.000930016275284817,-0.0784229185368391
"C3orf70",0.688147682180426,0.00705710102489019,0.00603813066728668,0.00146412884333821,0.000930016275284817,0.224973685206113
"C8orf12",0.688147682180426,0.00653977550024402,0.00447337828411997,0.00146412884333821,0.000930016275284817,0.547876348508495
"CA5A",0.688147682180426,0.00522205954123963,0.00507556382236689,0.00146412884333821,0.000930016275284817,0.041050813231121
"CA9",0.688147682180426,0.00802830649097121,0.00728900255754476,0.00146412884333821,0.000930016275284817,0.139374287866605
"CASP16",0.688147682180426,0.00567105905319668,0.00611253196930946,0.00146412884333821,0.000930016275284817,-0.108151926280114
"CDH6",0.688147682180426,0.00782332845290386,0.00694489653568937,0.00146412884333821,0.000930016275284817,0.171829334777161
"CLCA2",0.688147682180426,0.00816983894582723,0.00681004417577308,0.00146412884333821,0.000930016275284817,0.26264348160438
"CLEC10A",0.688147682180426,0.00720839433870181,0.00363403859567542,0.00146412884333821,0.000930016275284817,0.988104194698528
"CNGB3",0.688147682180426,0.00702293801854563,0.00438037665659149,0.00146412884333821,0.000930016275284817,0.681019774060918
"COL5A2",0.688147682180426,0.0114885309907272,0.0070657986514764,0.00146412884333821,0.000930016275284817,0.701269792449553
"CTD-2006C1.10",0.688147682180426,0.007701317715959,0.00442920251104394,0.00146412884333821,0.000930016275284817,0.798058354566177
"CTD-3193O13.9",0.688147682180426,0.00815519765739385,0.00568007440130202,0.00146412884333821,0.000930016275284817,0.521810016727334
"DNAH5",0.688147682180426,0.00751586139580283,0.00608695652173913,0.00146412884333821,0.000930016275284817,0.304217400570426
"DPPA4",0.688147682180426,0.0109028794533919,0.00803999069983725,0.00146412884333821,0.000930016275284817,0.439443463774436
"DUSP13",0.688147682180426,0.00887262079062958,0.00430597535456871,0.00146412884333821,0.000930016275284817,1.04302024786727
"DYNLRB2",0.688147682180426,0.013103953147877,0.00718437572657521,0.00146412884333821,0.000930016275284817,0.867067397014441
"ERVMER34-1",0.688147682180426,0.00702293801854563,0.0047686584515229,0.00146412884333821,0.000930016275284817,0.558491247193849
"EYA1",0.688147682180426,0.00588091752074183,0.00447105324343176,0.00146412884333821,0.000930016275284817,0.39542653071083
"FAM25A",0.688147682180426,0.0111810639336262,0.00748895605673099,0.00146412884333821,0.000930016275284817,0.578220944855263
"FAM27E1",0.688147682180426,0.00543679843826257,0.00674726807719135,0.00146412884333821,0.000930016275284817,-0.31154613979331
"FAXC",0.688147682180426,0.00712542703757931,0.00544524529179261,0.00146412884333821,0.000930016275284817,0.387979440199568
"FBXW10",0.688147682180426,0.00732064421669107,0.00462450592885376,0.00146412884333821,0.000930016275284817,0.662671371482902
"FIGN",0.688147682180426,0.00632991703269888,0.00498953731690305,0.00146412884333821,0.000930016275284817,0.34328055042858
"FZD1",0.688147682180426,0.0123523670082967,0.00516856544989537,0.00146412884333821,0.000930016275284817,1.2569517060171
"GALNTL5",0.688147682180426,0.00490483162518302,0.00340153452685422,0.00146412884333821,0.000930016275284817,0.528017878861207
"GHR",0.688147682180426,0.00534407027818448,0.00632411067193676,0.00146412884333821,0.000930016275284817,-0.242923634715763
"GPR42",0.688147682180426,0.00587603709126403,0.00478028365496396,0.00146412884333821,0.000930016275284817,0.297747274499227
"GPR85",0.688147682180426,0.00858955588091752,0.00515229016507789,0.00146412884333821,0.000930016275284817,0.737369694408874
"GRIA2",0.688147682180426,0.010141532454856,0.00574750058126017,0.00146412884333821,0.000930016275284817,0.81926905793324
"HHIP",0.688147682180426,0.00727183992191313,0.00589630318530574,0.00146412884333821,0.000930016275284817,0.302509732143519
"HNRNPH1",0.688147682180426,9.81399219131283,9.80413857242502,0.998535871156662,0.999069983724715,0.00144924799114628
"HOXB6",0.688147682180426,0.00919960956564178,0.00452917926063706,0.00146412884333821,0.000930016275284817,1.02232299300709
"HSD17B2",0.688147682180426,0.00905807711078575,0.00673564287375029,0.00146412884333821,0.000930016275284817,0.427389172790571
"IGHV3-64",0.688147682180426,0.00562713518789654,0.00333643338758428,0.00146412884333821,0.000930016275284817,0.754093923022125
"INHBC",0.688147682180426,0.0117862371888726,0.00462683096954197,0.00146412884333821,0.000930016275284817,1.34900690522553
"IQCJ-SCHIP1",0.688147682180426,0.0100536847242557,0.00551499651243897,0.00146412884333821,0.000930016275284817,0.86629247445798
"ITIH3",0.688147682180426,0.00941434846266472,0.00720297605208091,0.00146412884333821,0.000930016275284817,0.386268146192938
"KCNS3",0.688147682180426,0.00774524158125915,0.00504998837479656,0.00146412884333821,0.000930016275284817,0.617030171964223
"KRT23",0.688147682180426,0.00949243533430942,0.00570332480818414,0.00146412884333821,0.000930016275284817,0.734975068249355
"LEPREL1",0.688147682180426,0.00469497315763787,0.00569867472680772,0.00146412884333821,0.000930016275284817,-0.279509538163395
"LOXHD1",0.688147682180426,0.00684724255734505,0.00546617065798651,0.00146412884333821,0.000930016275284817,0.324992616900281
"MUC2",0.688147682180426,0.00645680819912152,0.00551267147175076,0.00146412884333821,0.000930016275284817,0.228069545730072
"NFE2",0.688147682180426,0.0112933138116154,0.00709834922111137,0.00146412884333821,0.000930016275284817,0.669913421834113
"NMNAT2",0.688147682180426,0.00456808199121523,0.00492676121832132,0.00146412884333821,0.000930016275284817,-0.109051005855362
"NOTCH3",0.688147682180426,0.00531478770131772,0.00501278772378517,0.00146412884333821,0.000930016275284817,0.0843989228978041
"NOX1",0.688147682180426,0.00937042459736457,0.00596140432457568,0.00146412884333821,0.000930016275284817,0.65246219592318
"OR3A1",0.688147682180426,0.0110736944851147,0.00458265519646594,0.00146412884333821,0.000930016275284817,1.27288097956225
"OR4D1",0.688147682180426,0.00907271839921913,0.00807719135084864,0.00146412884333821,0.000930016275284817,0.167681163142492
"PCDH7",0.688147682180426,0.00875061005368472,0.00699604743083004,0.00146412884333821,0.000930016275284817,0.322843528468441
"PCDHGA2",0.688147682180426,0.0102342606149341,0.0068146942571495,0.00146412884333821,0.000930016275284817,0.586686040340454
"POTEC",0.688147682180426,0.00989263055148853,0.00760985817251802,0.00146412884333821,0.000930016275284817,0.378484633355539
"PRPS1L1",0.688147682180426,0.00886285993167399,0.0052313415484771,0.00146412884333821,0.000930016275284817,0.760591348119918
"RASIP1",0.688147682180426,0.00856027330405076,0.00594977912113462,0.00146412884333821,0.000930016275284817,0.524820747338689
"REEP1",0.688147682180426,0.0095119570522206,0.00546152057661009,0.00146412884333821,0.000930016275284817,0.800439524179096
"RIMKLA",0.688147682180426,0.00716935090287945,0.00513368983957219,0.00146412884333821,0.000930016275284817,0.481846370711514
"RNF222",0.688147682180426,0.0106149341142021,0.0051546152057661,0.00146412884333821,0.000930016275284817,1.04215877768955
"RP11-133K1.2",0.688147682180426,0.010024402147389,0.00528481748430598,0.00146412884333821,0.000930016275284817,0.92359064443375
"RP11-761B3.1",0.688147682180426,0.00775012201073695,0.0042269239711695,0.00146412884333821,0.000930016275284817,0.874610859882254
"RXFP1",0.688147682180426,0.00843338213762811,0.00528016740292955,0.00146412884333821,0.000930016275284817,0.675527658389984
"SFN",0.688147682180426,0.00661298194241093,0.00363403859567542,0.00146412884333821,0.000930016275284817,0.863727220174972
"SH3PXD2B",0.688147682180426,0.00687652513421181,0.00560334805859103,0.00146412884333821,0.000930016275284817,0.295390612125715
"SHE",0.688147682180426,0.00969253294289897,0.00530574285049988,0.00146412884333821,0.000930016275284817,0.869318978173095
"SHROOM1",0.688147682180426,0.00749145924841386,0.00580562659846547,0.00146412884333821,0.000930016275284817,0.367794981262732
"SIGLEC1",0.688147682180426,0.00732064421669107,0.00585212741222971,0.00146412884333821,0.000930016275284817,0.323009431155667
"SLC16A9",0.688147682180426,0.00940946803318692,0.00428970006975122,0.00146412884333821,0.000930016275284817,1.13323638221561
"SLC17A7",0.688147682180426,0.00880429477794046,0.00784003720065101,0.00146412884333821,0.000930016275284817,0.167346949246702
"SLC38A8",0.688147682180426,0.00411420204978038,0.00332945826551965,0.00146412884333821,0.000930016275284817,0.305325190611229
"SMAD6",0.688147682180426,0.00930209858467545,0.00436177633108579,0.00146412884333821,0.000930016275284817,1.09264043832797
"SOD3",0.688147682180426,0.00783796974133724,0.00474540804464078,0.00146412884333821,0.000930016275284817,0.723947857417998
"SOX7",0.688147682180426,0.00902879453391899,0.00628691002092537,0.00146412884333821,0.000930016275284817,0.522182266054893
"TEX12",0.688147682180426,0.00695949243533431,0.00652638921181121,0.00146412884333821,0.000930016275284817,0.0926970648647666
"TGM5",0.688147682180426,0.00567105905319668,0.00562194838409672,0.00146412884333821,0.000930016275284817,0.0125479710888082
"TM6SF2",0.688147682180426,0.00966813079551001,0.00408509648918856,0.00146412884333821,0.000930016275284817,1.24286683581451
"TMC7",0.688147682180426,0.00861395802830649,0.00532201813531737,0.00146412884333821,0.000930016275284817,0.694702867536259
"TMTC1",0.688147682180426,0.00662762323084431,0.00589397814461753,0.00146412884333821,0.000930016275284817,0.169249879287432
"TNFRSF13C",0.688147682180426,0.0110541727672035,0.00400837014647756,0.00146412884333821,0.000930016275284817,1.4635034227779
"TRPV5",0.688147682180426,0.00577842850170815,0.00455940478958382,0.00146412884333821,0.000930016275284817,0.341831692370204
"TSPAN6",0.688147682180426,0.012298682284041,0.00594977912113462,0.00146412884333821,0.000930016275284817,1.04759573328124
"TTLL9",0.688147682180426,0.00812103465104929,0.004594280399907,0.00146412884333821,0.000930016275284817,0.821824633489817
"TUSC3",0.688147682180426,0.0054904831625183,0.00282259939548942,0.00146412884333821,0.000930016275284817,0.95990872678212
"WDR87",0.688147682180426,0.00727183992191313,0.00458730527784236,0.00146412884333821,0.000930016275284817,0.664673521559368
"WISP2",0.688147682180426,0.00945827232796486,0.00583585212741223,0.00146412884333821,0.000930016275284817,0.69663335351035
"XAGE1A",0.688147682180426,0.0101220107369449,0.00642641246221809,0.00146412884333821,0.000930016275284817,0.65541042535837
"XAGE1B",0.688147682180426,0.0121181063933626,0.00634271099744246,0.00146412884333821,0.000930016275284817,0.933992764086071
"XAGE1E",0.688147682180426,0.00995607613469985,0.00642641246221809,0.00146412884333821,0.000930016275284817,0.631563683404002
"XIRP1",0.688147682180426,0.00714982918496828,0.00647523831667054,0.00146412884333821,0.000930016275284817,0.142975484015619
"ZNF229",0.688147682180426,0.00905807711078575,0.00792373866542665,0.00146412884333821,0.000930016275284817,0.193023521835137
"ZNF423",0.688147682180426,0.00728648121034651,0.00582887700534759,0.00146412884333821,0.000930016275284817,0.322004316234005
"ZNF608",0.688147682180426,0.00587115666178624,0.00651708904905836,0.00146412884333821,0.000930016275284817,-0.150582954923014
"ZBTB49",0.688408221897824,0.209629087359688,0.22447337828412,0.0273304050756467,0.029528016740293,-0.0987054429807644
"ZNF675",0.688617372455702,0.524426549536359,0.544859335038363,0.0756466569058077,0.0788188793303883,-0.0551430959541935
"GOLGA8R",0.688834818889326,0.0280283064909712,0.0240525459195536,0.00488042947779405,0.00418507323878168,0.220694968572061
"GPR97",0.688834818889326,0.0381795998047828,0.0237363403859568,0.00488042947779405,0.00418507323878168,0.685704459876681
"IGHV1-69",0.688834818889326,0.0273743289409468,0.0280399906998372,0.00488042947779405,0.00418507323878168,-0.0346622721722593
"RFX4",0.688834818889326,0.0309907271839922,0.0202790048825854,0.00488042947779405,0.00418507323878168,0.611849748398687
"SLC52A1",0.688834818889326,0.0339677891654466,0.0279144385026738,0.00488042947779405,0.00418507323878168,0.283155785042596
"ZNF469",0.688834818889326,0.0238164958516349,0.0199813996744943,0.00488042947779405,0.00418507323878168,0.253303517609713
"RWDD2A",0.689474924752146,0.084904831625183,0.0693234131597303,0.0107369448511469,0.00976517089049058,0.292503966858101
"PRKAA1",0.689797296535125,1.53682284040996,1.50850499883748,0.201561737432894,0.206231109044408,0.0268313884978904
"ORC4",0.68982575621324,0.767423133235725,0.770397581957684,0.0995607613469985,0.102999302487794,-0.00558092075297198
"H2AFY2",0.689849464590227,0.129458272327965,0.112755173215531,0.0195217179111762,0.0179028132992327,0.199293529824296
"CUL4A",0.690054304508791,1.49252318204002,1.47286212508719,0.202049780380674,0.206696117182051,0.0191309540394545
"ALG2",0.690292825654842,0.587154709614446,0.591634503603813,0.0766227428013665,0.0797488956056731,-0.0109655019140117
"CCDC130",0.690380361058262,1.03490971205466,1.02991397349454,0.127867252318204,0.131829807021623,0.00698107190462234
"ZNF573",0.690469051399891,0.234958516349439,0.236835619623343,0.04099560761347,0.0434782608695652,-0.0114800149790261
"ZNF224",0.691393118836405,0.442928257686676,0.444419902348291,0.0575890678379697,0.0604510578935131,-0.00485038563225043
"HIP1",0.691440814745961,0.367813567593948,0.36507091374099,0.0575890678379697,0.0602185538246919,0.0107979679872339
"ZFYVE16",0.691440814745961,0.383084431429966,0.376056730992792,0.0575890678379697,0.0602185538246919,0.0267120760123743
"SLC10A7",0.692497261979769,0.416310395314788,0.425094164147873,0.0580771107857491,0.0609160660311555,-0.0301228700780938
"MBOAT1",0.6925243377832,1.20902391410444,1.19551034643106,0.164470473401659,0.168797953964194,0.016216165142326
"ORM2",0.692634955820393,0.0736408003904344,0.0957870262729598,0.0175695461200586,0.01929783771216,-0.379324958371936
"AC079210.1",0.693029278889854,0.0205758906783797,0.0290583585212741,0.00390434358223524,0.00488258544524529,-0.497998326191186
"C8orf82",0.693029278889854,0.0222596388482186,0.0272401767030923,0.00390434358223524,0.00488258544524529,-0.291305876088209
"HOXA1",0.693029278889854,0.023577354807223,0.030690537084399,0.00390434358223524,0.00488258544524529,-0.380392024767698
"NCR1",0.693029278889854,0.022962420693021,0.0325203441060219,0.00390434358223524,0.00488258544524529,-0.502067784411756
"ZNF425",0.693029278889854,0.0247096144460713,0.0286561264822134,0.00390434358223524,0.00488258544524529,-0.213771110309422
"LIPT1",0.693096004208519,0.237315763787213,0.227433155080214,0.0283064909712055,0.0302255289467566,0.0613653504147136
"TBC1D3H",0.693096004208519,0.159297218155198,0.158879330388282,0.0283064909712055,0.0302255289467566,0.00378962534097286
"TBC1D25",0.693588155741099,0.540307467057101,0.541687979539642,0.0785749145924841,0.0816089281562427,-0.0036814565152899
"TASP1",0.693852434127999,0.467696437286481,0.435542897000698,0.0624694973157638,0.0597535456870495,0.102757620840628
"PRRC2B",0.693940097266422,2.16317715959004,2.10946291560102,0.347974621766715,0.353406184608231,0.0362760986080932
"METTL4",0.694385026980566,0.603567593948267,0.586993722390142,0.0790629575402635,0.0823064403627063,0.0401702739316603
"AXL",0.695673936024069,0.0739726695949244,0.0719762845849802,0.0112249877989263,0.010230179028133,0.03947070977129
"C20ORF135",0.695717489256374,0.0297315763787213,0.0192606370611486,0.00536847242557345,0.00441757730760288,0.626340535200183
"COL27A1",0.695717489256374,0.0355295265983407,0.0250709137409905,0.00536847242557345,0.00441757730760288,0.503003888109075
"DKFZP779L1853",0.695717489256374,0.0310102489019034,0.0285887003022553,0.00536847242557345,0.00441757730760288,0.117300071956124
